address,balance
0x85c3f3bb510404e57d30d910b65e477db56bcbc0,4200000000
0x9282880093cd1ce6cc7818331088d9abcc2652fe,4300000000
0xe0a5258216ff1ad792c57768a16c6b9e80ebaecc,4200000000
0x2cb61a99c0ee76a9a6b458ab1db40dc3825b7b12,4300000000
0xe16c21544e07832d11abbd4f57b78c826975facd,4100000000
0xb41464c480c35803707e453c15c5cbca4e53412b,4200000000
0xd79007b182c57905ea75a7653c68ebfbf82ba5ce,4200000000
0x09abf3a8a08bf3ab5bb57dbee5a54872923d2122,4200000000
0x124aa58878946a6fe8f3c952421366b318bb423d,4300000000
0x7bf471a8a6fba32f41f89d359caf08c98ca406cc,4200000000
0xc7986ee7614b5206b2389324f227bbeefd121615,4300000000
0xe105b31ae55a4549be2a211d3e67ae1984eb4c7c,4200000000
0x94aad4040c6c42ebeeb0c3ddedc7574912ffecd1,4200000000
0xb66cdd0380a9c11055afa63dc6776faa9a865138,4200000000
0x6e05577194b36ce03097db7d2551a1addb5744d0,4200000000
0x644901154aa31f70fb7f4e6c0b96fb20873e7638,4200000000
0xb8df5bf29098d4faf7938d9dc30732263576ea40,4200000000
0x78333956a104051197792610d7f5512d5b506853,4000000000
0x242d0ebe5ff15987cf44317fcf59c5d296bde1d8,4000000000
0x2b90edf3ddc18189920008c3f103189ed6268b51,4000000000
0xfe34ef24294723bf3a630443a15012d47ba66e29,4000000000
0x534c5e74219fc7fe8082a1af9c77735e253ef7ef,4100000000
0xe69205a8c81f9748e90f369183c7e89557acb511,4000000000
0xa069b880c8aa2ffd836fd11e72c0a04ae9c8e805,4100000000
0xe80c72324f26f96639eefae9cf09c813ad4cdc9d,4100000000
0x254bbaeba77301b65d50d06f36f9604a74503af5,4100000000
0xe4a3401f89bd3ee89fbd88a87dddbe3416d6a3f0,4100000000
0x15c4b503413bf3e8c91548e2084afde5572a2a94,4200000000
0x93a57219751843ff73b30e6c30c7f0631249a4ed,4200000000
0xb4c79d93926876204332c7b222d12c2bba01fa3c,4000000000
0x4a272922fb086265113b68a9d7fa2932fee069f9,4100000000
0xca03d54305bd38bbeb5b738aa0dcedf277a0eae5,4100000000
0xbbdc0ef4037ac9e9a00dbfe052ac7fe3ff3d5657,4100000000
0x46fd14fea272665ca453860cd3a732b3ae0749fe,4100000000
0xb7587a9ed35be470568a82b7409db45a99458861,4100000000
0x88f5bf08422beea5a333183c4ed460c868f30208,4200000000
0x0591e340053ed42555f23775fbf51b7ca6e4ef16,4100000000
0x9c048d38e0ab2648ae57f801ae50d95ae119d270,4100000000
0xdc9459bd65094582855b78089c5e3be81e7eece1,4200000000
0x227c9bc6b98bd88d08a14a5fea807491ae752933,4200000000
0xbe3a562d44487708dd9926d63ecb1e020e5eaf1d,4200000000
0x4c13430760cee15b984378175326df1ed6d70ab3,4200000000
0x880bc8cc83fa8efc0c812d27cf228e98a1ec62d7,4200000000
0xe18de50f3af949e12c81f8dcfe74659f2242bf9a,4200000000
0xcd10da278ad6a44324a102dd29b36e3c2d608f44,4100000000
0xdde6e77277493af1f2fe245343ec160fc120a827,4200000000
0x11357ec49d7f51b6d8112f991be4f2580f51101c,4200000000
0xf5c98087021a388317a073bd7456e4fbef3fcd19,4200000000
0xfcfae6ae8b67396bb3db9a16324ef9fb9b784ba0,4200000000
0x66a376dbe5f2d4271004cecefc8deea0d1e528ab,4200000000
0x9120a531dccd1696f0ba997f6a30cb08da06c795,4100000000
0x6acb4bd22c846331d268521a64894b7861766c30,4200000000
0x7bfeb3e8a86195f9536245a34197eb2e26e55f7c,4200000000
0x58cf282b3e02c23a92d4668680d3100766a6cac2,4200000000
0xf98b66565b22d6fdc6afb4e5c1741145353aaccb,4200000000
0xaa0e04c50f780b73f711a6ac7a0d9a2c222f809a,4200000000
0xf10fb50de8c833cff5b127afe95b5d3ccb4c9f71,4200000000
0xe6771bf019229361031330632fed74afe3328395,4200000000
0x3316741ea4e4795c66a5ef66cc4f2cd15ec56131,4200000000
0xc80404c086562ffaac7cce29e782d5c58235cdc6,4200000000
0xd16810610760634a2b816305046ab73b1646a178,4200000000
0x708c949108991dd82a28309a1cfd869065089675,4200000000
0x99a035d7c70a6cbb37919598ee0ee5924a191751,4200000000
0xb30a4a1a2374de7df920c5f4ee1f20fc27ff4a4f,4100000000
0x55fd5641b1387efc8e84424fc0e6307dfa889224,4200000000
0x13907fa269ae4b79e6e00b3d4cfc6a4841f63e52,4200000000
0x1a33102c451549efb2e182d68051c710b5a92517,4200000000
0x3631c457368cb9303efcc73d5314ca58284e7dbe,4200000000
0x49422439c9f934d7b2c36248dcaccb300f615b20,4100000000
0x634fc96c3007cd2fdbe4869a2d6ce450cb33136a,4200000000
0x71893d4f6edb059142c924688c493a66ce131823,4200000000
0x95137cfe2d224cce0d0d4f289a461f92f23ad625,4200000000
0x0082a1186753e3bda407640f96d1d5622ec8cddb,4200000000
0x26fec463eebf3f5b28cbbe6e613e8bf55d9525a0,4200000000
0x450447456e0c18d647c220bcafed964514fad1f9,4100000000
0x4715804f177f2311a9a0cae2e4960e1c1d89822b,4100000000
0x70bdbf1f887ba78018396637fde6ae99a4ec7d98,4100000000
0x084a7dde2a63d3e0a13b6cc18c4081693f474950,4100000000
0x66d6ee3a4ede57272a2a794ae181818ff53648b1,4200000000
0x28925f26c43bab12300647a712c1576288cb7c8a,4100000000
0x013b9be05d0e84ef24054d16ce4792466adbd8ce,4200000000
0x50a29de09843b98abf54812d51be336301046aa7,4200000000
0x97dc8359aa24cb47e91d4bb69cb9f8299cfcfec4,4200000000
0x9b9a5c735e5fa3b7287afbac940dc9b9e095b425,4200000000
0xf484bb79005f7d7f4120047fd8e9ecb7ef0d1969,4100000000
0x54d257e173e21cc0b47d8b04c7b6dcfe801aeab8,4200000000
0x7012066c13f7ef1d878161330d2bba73185d9a8a,4000000000
0x39b3d08c71cf0c842db345bf95ceaf0e670422da,4000000000
0x1788d8361c3cb4dac15c1a5efb8f856b8d0ba37c,4100000000
0xb68f661485b13cda9ddd04353ba3d691d8aa0f41,4100000000
0x302bbf4eefddccbcd607a35208bffd5dbaefa587,4100000000
0xaa0c8be398b6cbef0c9441c625a2c597d90a4110,4100000000
0xf144eaa71eb945a56e50dc20c2600ee343a2d8f6,4200000000
0x8c165a407fca208e50a92fb7737c41ddc104f6c7,4100000000
0x74d79546b49be3f1759a3c97af06941559d9d724,4100000000
0x3941967f76abce0897c4e5ab7b06b9445b6ae573,4200000000
0x4936f7d005906cd2b4cd30a13d2b91eb2bfd70c2,4200000000
0xc4a523fcfb8729c4682a65fbc166f8ca17e4d2b9,4200000000
0x27f23f107c5e1597cb0f829fcf847dae15292a00,4000000000
0xf4ae34af606faef3fe9fd253e68e129455076d0a,4100000000
0x72b282056c6958a6c44c84bf517f65b8670014a3,4000000000
0xe6e64968eb3c53ab2f9304cc522f6ad71260de35,4100000000
0x848a12c5aeb61d0ffb3b005b1d984356a520f0f3,4200000000
0x34e6fc6e8a86b9125aaad7c143b17e670fd61142,4100000000
0x183a830e7a9d15792e0b652d1b8af58e4ad65626,62800000000
0xa43a330ab3931316c9854619174097d86ba27415,271100000000
0xaccccebfc56a22d59fa394897ba929bdb789b4bb,100000000
0x17a1c6c37cc6caf75a432f36f797d2bd43e7b475,300200000000
0xd530516a02c6ebc9994fe391c3617f6bf5a9f94c,95700000000
0x12ee3012e3a488a6cca7e00bb8b1a96873c730eb,17700000000
0x55517d04721117c4d7e2b0de08da03d3c13b795c,4100000000
0x5eb679cd816918fe9e154bc1af8b950c295d5979,100000000
0xb0d5ebdfbe29fa286806234ddabc25a0211636ea,5700000000
0x7b13be27c2a5a708c883da03d00e9a6954a88fd7,150600000000
0xbcd4356e427da300fc42e894812f1f8d02ea65d8,3100000000
0x8169c5d72773d303ab9e831d282bdcf3930547fe,52400000000
0x433fe5af0ad6b3fbf360f3e007cf1b7043550872,52400000000
0x34ffb9a001d1e514b8eadfa8f683bea815343e86,52500000000
0xc407a73997f56e529bfb1b1afdb00f35b961bd6f,52500000000
0x77206506b08a74e3a43228498aa33e12dc366a2e,52600000000
0x30ad137bf818b3a58594bf1b86111b790a09449f,52500000000
0x0183fc3752d97e8661be8ef9cd1028bbed942891,52500000000
0xec1e015e790f216bab1cdd2bbc62695f7e0e056c,52500000000
0xcd8761e9b5ff20074d129335818eecf9688fd7bc,52700000000
0xa51dca28bf0e566c554bc9856c83b3a0f336e4c2,29800000000
0x36dff6f792c4a142c528a1b31bab8aaeda219272,2200000000
0x46f440d3d4e6466034b2a5034fc501ac0a31bf29,53100000000
0xccb379e2336182956da956a24a283f7c528b0a5c,800000000
0xefceb20fc63067ae4b17c15681cb1b83d3299bf5,26900000000
0x1e2eea9a9dded3bd33b49df2174bec753034b0ea,13000000000
0x73d3c62c2d31c1830ae7eff6f1e1e0e43a2386d8,213000000000
0x8be8289d4d5cf8caa303d845e5e9807812a8b033,1700000000
0x31b8dcb165050023847818c51b36b21b955a9bc7,137700000000
0x0ee2293611ef269570f09d1535c67dfad44cc45d,418300000000
0x0b833879df14b2bf996f1c059c80f55168a5c81a,240000000000
0x6a2bbeb9127ea8af35e47614d269ba1c89b83d55,969000000000
0x6c794a0e064d970d26e778524e2946a65756b399,5700000000
0x7fdfb242ba68076738fd7c573e5e45e2b0b924e1,200700000000
0x86baf6983d999591ebc37c55b1e2c39fc5bae858,4500000000
0xf8c18ff263057f4a4231dd6ca8417edc791ae946,177900000000
0x6f873de38864c96963a139d51ff4cbfa1837682c,140800000000
0x1b6d0861ddce66a953e86ed3def26437f44e4326,100000000
0x69a9cee25ea89a9961c0081bf058a942718fb468,19500000000
0x9e04e4ff85e086ebf996cdccb5e6033b4b895327,3600000000
0xe494cd4a69e483b1ed9acc8cbe7a92b2300be4bf,172600000000
0x8e51f81e58a02b4237cb53fa840a0240d0f11797,1400100000000
0x446a1d30946018dfc2004f25de2ed323aa51dd85,200000000
0x07cf6c7ab389ed72bd582f3917585bf9ae8a910e,3200000000
0xe2750a544744e64bf4f0a58e25a9dc09c37ee6c3,1013400000000
0xa480af30384b796470399b427ed5d090b2723379,54500000000
0xc30c8f25b2331a02d000ff5bf9f223a6956c9f4c,500000000
0xccfd8060f7a1d731a620c1073872ee1f0df29c92,266100000000
0x6e808f332faa684f5d8f479718cc838bacca0cd1,295000000000
0x99d2522562f6b71dffb1dda41bd5fa529f585932,298600000000
0xea54ffd4dd0bb9e567978ce6942327cf3341b213,294200000000
0x11ba7f3d11da96cce81fc8580afd35e4f410b68e,344600000000
0x944ec9b1a7184d1b69f1703b93e4af7ba3cdaecf,37300000000
0x426245ccc5722d214ce219e10a1c67a5b6aa80a7,82300000000
0x32ed4342bdbb4f56adddb1426592e2264cb50f74,1000000000
0x2077ef695938ea0cf8b3d928dd4921d97b721ff7,100000000
0x48ed0cf4f84f963988f9236fb50753879cc13866,2000000000
0x2c315edc63ceb0ce6cb53fbc398eeab5fa4b57b0,137300000000
0xb8143580baf607ad3005e41c6d5ca55b88acd239,1457100000000
0x93aab96a8ed24f975dc4431076a88fa62130ef9c,39200000000
0xe97d793ce913c599169554137bf3669974861b00,19800000000
0x11c5ed3dc5561290845d7ff0a17e932b19cb0c0c,41000000000
0x6dcdb9f78a72c5e220eb7821317fbdf988c46d94,41000000000
0xb175009750f4ad66e3d556800752579c440c8f84,21200000000
0x3f45fe2609ffddf5d18378f4b0e912c2c9e97099,41800000000
0x5c81195ade93474b514341674634a809d23eed12,37600000000
0x442919b5a79c39ee401df98e8833e6ea1009bc51,21900000000
0x02de836118056ecd71945d1e18d5fd48c1fa6646,43000000000
0x467e4d2597a297843c88649f680812eb4d6c2d4c,42200000000
0xf4591b395db7576fe1ad7e858644c8215982bcc5,20200000000
0x12c6009a3fa4a8d1a6e682d5d81c27db6484b3e0,37500000000
0x6dc0cf4ef903cef6c56f8d26437472371c9f80f8,39700000000
0xb841cbbf1e7288fe7d058313d672f36b384a4b14,20300000000
0xef75810fa9811327403b96a5872961fa0ee21e6a,22800000000
0x3a2f35ec6396d27d62593d0380973ea3d72aa83e,20000000000
0xf23f974cfdd8748146d9e1c6b4da9f387cf391fd,35900000000
0x6e214deebee497a4e504d313aa8089a27ec4d80e,38300000000
0x64295d3ad379f41a1f7ed4f215a6504f2b94eed0,21900000000
0x407b2350da9eaa6c3eca2d83e8d24ae5b48e9a08,19900000000
0x1d2fcd354570b8493998f5c5aab5e53fa2bf3914,186800000000
0x8ea3d51b27f888da6ff16b11706883899548ed10,186800000000
0x9eb28a3baf4ada938511b1e4046ce11b539eda14,187100000000
0x4684689a72ed5dc3b19554298b978f8878782896,186900000000
0xc1db7aeda3d5323a951e7840402f959fcf77de29,187000000000
0x24f9a151da7c9dbe3f2b3cacabf70e86f33ce1a7,187200000000
0x7be1e63798b753856384c94f260cf5fef98db1b3,186800000000
0x1b8639b70976f0ac750819267318a8cf53c0ab28,40300000000
0x049d76f4daa1e07510270383fb11d86cd7b8ced5,29900000000
0xe380f96b2e4c9bc2d584ae78dca95953044c2d45,29900000000
0xf0d225b55583d0ce105bb4ef118cd1b4d959782f,18300000000
0xdac5cb0dce7154239f4546855277920bd8ec8049,11600000000
0x67e1eb2cf8874d8a4438f2d7f0d55ab92facc29e,18300000000
0x8a200f031632fc1895e03bce1e6e1a63e291727e,18400000000
0xbd08ee6724a919702d6278879561e04e4c587f8d,29900000000
0x0147c208a131342475868f9eeebd94be46913bae,30000000000
0x3fd1faa90b0f52494fb0f514b8f846d25d18eb74,80000000000
0x42156de6d16905918edad48fb38fb58e0daa159a,2400000000
0xdb9bbdcdde1988be2a6263aeb1ca2a6a8fa1024f,7300000000
0x475a5812b4d720767843119af2847381454eb6a5,2500000000
0x687365fbb4e961de7bf7843c721cec3ea44e15ab,100000000
0x00000017fec54b7fab5727597e46cd1c83f1772f,88800000000
0xe0baf745944a7730a417d4babee90a12a2caba4d,1800000000
0x7c9a3695dcd57732d67f286ad41c7a76412617f2,59600000000
0xc25d0aadfe053ae7de391455797a53cb3502eab0,2400000000
0xa332ca0850a5419f730d12aea04cf6486ca2ca93,100000000
0x882e1f526a36e4115319098fda6dbbf3711ea5b8,242600000000
0x5d9628d3b45307d96d9c2749f6d4dd78aae77494,300800000000
0x13136ac7379049db97f51e42ec5c9d44a4ac0dfd,384400000000
0xbfd9faed748980be01b232ddccfcc8dfd8daa1ca,4100000000
0xb238607878aa0c3d685f5fc8177c35954c09be2a,265800000000
0xb29b7fe685df13180abfd4dabbf60c5511d4fe13,4600000000
0x16c7f4bbca499865e1f806ed9eeb1a2fbebb6ad2,100000000
0x035535b9cb724e88d647d5d42ff0ad2cfe9d75af,25500000000
0x2dd2e8e4d2cc29fed9f7b1fa28200bab9d8a0010,100000000
0x1a23229b97e2bd52bf91d88ddf8298a26eb1b79b,3300000000
0xc37b809d3c3378e0c22aaac7693cd0f34f22e2a2,1200000000
0xadcd6e0d61518822b46f661b6c4d4cf8b64d7603,200100000000
0x125494212073ed0bb262c6e04d87b2fc31801a77,73400000000
0xaa24ac9775ef35ee517004446da4a19483a92982,100000000
0x1298f938b66ade50628d7b9df9acf1bec3b31af5,5400000000
0x694db880a0929131ffc6ea87fea878b5fad39444,30600000000
0x81c19206496f792814878255506a0302ad169840,2900000000
0x9028e22538440a97f2c467dcca597d46462e303e,1600000000
0x56694542414d0b02550262bef871c47e8c7daa4f,16500000000
0x752a9b35135759d992f650a9dcf572545d62bd74,301000000000
0x5dec5bd8edc5c2ba9a0b2fd17782a90fa02e7459,100000000
0x9059d86c0b303db89b3c8d2ef8bd76bf948e809e,1400000000
0xb491ed6fef14995ce85a7a4e13170750680d3f65,641600000000
0x36c79f429e7d269c03fc21e2e0536479fe98c89b,126400000000
0xbb7ab912a6f928844bd62060185e2f99db2f693a,162100000000
0x91044f73b59ae8012b1030eb4bf97c9281b1a333,1500000000
0xc1bb1cef302cb928bae74ea8de0a951fc2f27846,12300000000
0xd34095aea50d9c39f9405149d9d743ffaa24a96e,12300000000
0x47f3fb7053061c58fc53ca12758a01fe883e1bfe,12300000000
0x7bb29df62bd3b50a12d7943bb885b9a2b7bc3b53,12300000000
0x4a6403e68ac34bb3904056a1eb77bd9091daf3b4,12300000000
0xad382db72d945deeeefede473248ea8687c75b22,12300000000
0x7e91f443cda8945f5c5a1d49e4a56b5f429ebfda,12300000000
0x43612ca81bbefcd5102e417fc030ed2afbd0146e,12300000000
0x967255ba5d21af985968f69ec8fe6b3911f8bf68,12300000000
0x481c94e3ef55e54f2abba68792f68c7d51a380ba,12300000000
0xdd2bbcd469486dc9cbea3963382fff8fb11e28b9,12300000000
0x82d927ff77837df1b47cb4e2d3120504e92cafd3,12300000000
0x04f0c5853baf2f01dc44762f83b1b311e9209d9d,12300000000
0x1d913ab51fb16f521bbc712d54e31565d9e0f259,12300000000
0xb3fb6445b60e49c988120100bc9e3e84663fbc52,12300000000
0xd1b12cb518fca7b1b66efc62e1dd54090817d5a6,12300000000
0xf857d4034968a5692c7e98f25847b3efe546444a,12300000000
0x666ca7336e54b912e6c0effbf68acfd15613e6a5,12300000000
0x724ffd8a9c2d945466fbfa58de5dce808fe1af53,12300000000
0x6e68aa13a294e2a792c848a7f45939d9b884dd24,12300000000
0x7fc98250d960cabd6a41f27961af42b252cc0577,7000000000
0x905f36a44567206b6cf771fe982294cc152c5069,1028100000000
0xabea3fcbefa35cfe5553ca236320db3191a8392b,300000000
0xd6cab952d43df75454fad83389aafeed54a18938,128600000000
0x72a37a3de063d59299b56ddc175fcf5d597f445d,1300000000
0x5d581569f01aaa49ff0d4db964af33963be69c48,900000000
0x576eb27cbf54518d3de5a38ea7746ef6a9b8b5e6,47700000000
0x5bb1220529d3f23920e5fd642860732448f17da1,1009000000000
0xbac8aa70491babd3712d3c13f83cdf6bd5d1f7a3,1008900000000
0xc076cc20c0b43ffe3ff7e12e6c01bd1d213131f3,5300000000
0xea29ba09e1a585998273e4de660de73a8c7f417a,12200000000
0x10c4983abaf7718278b31f868f5cc38e7c3527a3,1900000000
0xed531fed800436f4418ca069ac4646afdacb0e39,164000000000
0x245680d1bb7345418a71fd2636744376aa348399,160400000000
0xcc1ef997a949ec2d456758469f8abeab8c5e247b,166300000000
0x64f5f8c53a953796dfe80f6f451ff2cdfbda1621,1800000000
0xefde623ce3919fb3ba05a114196ce1e9472da5eb,6800000000
0x973093b97f49d0223ecf189ecdc6aa3048fc0340,2700000000
0x0e05b76cc109ab98ec905b2c06d4ae049da2344f,10200000000
0x6e00c3afc5912b06bd2bc5a70f22a2e04370bafd,100000000
0x7b0d0ebde047f0cdd4d879d50cbaf2b338faf037,900000000
0xe5496f399cc592b59b93ab069c3b3c819d4cd3f6,1600000000
0x6eed50768f1ddeec4732d992658aba8a8e06ac84,2900000000
0xa879ca83d0681eff757e24024ef755141207a50f,100000000000
0xd4b2b53f35cbd99d7078137459e7fa51cd8fa7ab,100000000
0x4b82416bba3d27bce3e73a767b306885b9b6af5d,1500000000
0xf95acbc80826dd71eeac5050e4908d124ad24478,8000000000
0x7d96ad0bee82222fa017b648b2f259bda703bee3,1700000000
0x8cb726c6cbfd1d8f2c515ad3c59c14889386e92f,322100000000
0xeedac5f982b278d2ce91d5ac1aa5467f7c191589,319300000000
0xa430b6928ba8b935d1e22b463075020d9f9812fc,1900000000
0xdd16d07fcc035dbce6be3ae839a26192f59d4708,100000000
0xa3da1546fae856a85ab158ac1f03dcfe3fcdc63e,1794600000000
0x6c48dcaa9a721740a07eb6eeca5e9d9dd24d1b82,1778600000000
0xbc14eebcf238b08e5eab2786836958aa00e96cd7,65100000000
0x1f64db4d9f42c28e1fc6eff2633be6d23f8782e3,3000000000
0x75120bc1fe184acc298f8fb4202138116d073e82,162300000000
0x851a4755e23ae804eccafc288515760aacd70257,695300000000
0x5f0ebed4a95346aa36802f23c26246574d84131d,4100000000
0xede53af436e47ec3dbe2f43ab164a23a6147e059,1700000000
0xec0b51307ddda167e7f654c4f86d230aac22a4fc,100000000
0x549647dce5fcd050c49a8af71ff9e72e8ea57912,1300000000
0x554a2397a2d97ac1fcb989f8ffd72e1b0dd02c01,4000000000
0xf12104a576371a89f051dc31c48dfc0fe539bc09,37700000000
0x406eff8b0f3acaae69615d8ecea20f7b04dfa1b1,2800000000
0x09a1453eb1cdd5a9ebcaf8c9b5fdf8d5ae70cf8c,51000000000
0x38670f98389e4d9b2025b702b765e7becaace8c6,1900000000
0x4926b1901dd4f4218ca9e46c4c692c2fa24558be,47800000000
0x4a832f77e9f8ec379d5a093d9efda192cd754655,1600000000
0x9f5e9c2560a21862f22f467f892672e4b7ac7592,158900000000
0x9a87bafa6e9d4257bc1ba249f948eb817f7fa1e5,1500000000
0x63b64143588f302243599e42e08afb8837a27da2,58000000000
0x0640fbc40b1d460d5eb7a6b35cbb7d54a6a56b34,5200000000
0x814b41efec9e464966005681fb5352e827ca7a5f,9600000000
0x9d34ff4617adbbdd6e630111eaa0aa81b62f3a56,1500000000
0x51271cae93444f8f14d75d1ec5bc623c79d20d40,1600000000
0xe2c05750fcf197e2d66113772dea9725a801fba7,1500000000
0x9e35fdbe9a861472932b2e22e1a96c96efbc9228,95800000000
0xb5ffe53cfe5ed84c3a00145319f97556847f40dd,766700000000
0xa2678f4d5cd6b1f69cba311740df1f3076b63c78,10400000000
0xc8d9607da8fe93946cbed026589fb28b6b71fbf5,1100000000
0xd117658923d9c5e319cd149efbb5108bcd732635,100000000
0xebe3624f5222148a58a5fe1e792f5724ffa01888,32700000000
0x5f28686546ba7a26e75903ebbd307ff396c64438,1200000000
0xc1202804f02760b82288dad4d6d44cbc9c38bdf8,700000000
0x2adac10ea4faaf67dffbac114055462f935bd203,78900000000
0x28a3f83edbaf62767a6980836d44e3dbe651f677,1500000000
0xa5bc1a9a2dd5d861f704b5492bc07eaa74043039,180000000000
0x5b8ef66fb924ff27782335bf50bbc24f8e9a4f88,1600000000
0x8947269c4c2ea8e6b91634d2c2f12c7bdfa95a1b,15400000000
0xe7e82d00b2fe66a98e3c0a6b4a35c3a977f8a3f6,1400000000
0x98cb19869a1d79c0e1b3f10173a3b60dd6bc9ceb,22400000000
0x46c5fe57e5f17e17d59afc4ff575fabb5893e678,1243500000000
0xe13a8ffba6bd7a493f544cebbe19338d0d65168c,68000000000
0xee636f25c1c6ad3c0ebbc6072470c789ab5ba077,409800000000
0x8103e5c392060d525d316aaf0eeb3f6e5e89cbde,100000000
0x8439a59cd81f11c32079e155931270ef57fb8d9d,833500000000
0x5967d77d35519b886ecc2558c008ff220fa5d451,977700000000
0x2ae074de12b20f853550a42ee1972746a6c3421e,1253700000000
0xa22da45e6335e531f0f974b8afc71cb355dc47ff,10300000000
0x8c50bb2b369adb434dbfc03246b18812849c556a,1301400000000
0x6df82f924a419298c0058205361ad8b4fbdd916d,150000000000
0x0b14c512c79ee92d65bac1b4edb2ccd9fb1bc4f2,280700000000
0x113a5bcf78415702b450cf4e5204bd80027f5f0b,130700000000
0xacbad02549289e85c1392b1ec6cfe0a2c27d617b,82000000000
0x9914f0afbd29a0262f92bb82de1412dab1c83ec4,22000000000
0x85a920e8e6c1207e4798ec7e30ec0eb9f97a02cc,80000000000
0x2ed8a5bdce80c5c5adadb443b169c2ebbdfdee55,170000000000
0x4a96b3c9997e06ed17ce4948586f87d7d14d8d7e,600000000
0xd487994d7cf8a8226251c51ce5463054973cd54c,25000000000
0xdb5df0de14a70a04ff045f2820e60e5e0fb983fd,32100000000
0x502c7fbe83df4d3cabb2ebc8b4c3665bac10c5cc,3400000000
0xc22df354e738dba969b433e4a338eb0a5c5f7c2c,11300000000
0x43b0e673130d636364ef7ecf3f169dc4154005e3,30200000000
0x30bbeee455432c3f2525464b059e7f614aa05637,57400000000
0xc4dc8cef9c8f422f5c2b01818394abedbaae596f,83000000000
0x2d55e5f8ced22a5e871f2d9c3d76d6ef3c795fc1,269400000000
0x8773e86ea36bda572a1f42aa711df4e44ef4a19a,43200000000
0x0dcb2efb2a757b9a3241e818d9bd5f53833d6d55,200000000
0x277b1748165e657bbf5d994e46e26e56e7d240b6,301200000000
0x31e24934f6f153d2bfc2ed954bf951bd3b4399e8,300000000
0x8bff1ef99a6a61e7428cd77250ca05c9acc916ec,200000000
0x652563b9dad47a11f45b932a80d676e33f3bf142,200000000
0x9a7d6715f91a4aacbde6686831cb21b93557fbe8,200000000
0xdcd5c08cea88bb87b5dd0061467b0e655c770348,200000000
0x661ddfd6842770eaad2fdff64fa43a7a2f390b80,300000000
0x8744c0e1ca6680b103e11df2c9b378cd9c53ea53,200000000
0xb398523667f35f3dcbbb24325d21d8b031b1d013,200000000
0x8b51af58df4813ac8364efe59aef60a7b15b6bfd,200000000
0x6150903d7a6481ded2a9f477f6848170f8ab60eb,200000000
0x0a781c8de29179fd31406cf57f28b728821e19cf,200000000
0xfa4995c2f56f4a395b7db1a005bc7166cbeaf44f,200000000
0x80ab833a971217ea3c39453b9fc18fdad087bb7c,200000000
0xd585b3706a5bded037514d8be5721b7a746bfd7e,200000000
0x6c620772645525ea9e598ec5762498ae2d2454e7,300000000
0x49bad71cf9192f31884098870cde05d3bbca9c28,300000000
0x4693cd65215daa78ecb88a98b60905d89e406020,300000000
0xf637b278f76770846f282d310928f91faafc1514,200000000
0x39de8d55d6c6b884f00a1d200e242274c93e1222,200000000
0x148ca23d3d836624e6c8680cb3c7eb1d8cef8fde,200000000
0x3f45f8e776042e0e8a1fd273e5e8da8e45d53d31,200000000
0x2f36412bdd8695238fc5b94080233936d439ff71,200000000
0xa1bc08401127dcbcb3e8e20ff4688c26aa8b5758,200000000
0x8ec8570599c4ea37388269bd39e552e264b70075,200000000
0x95730e160b5133e722c74e6496db58aede3a6cf8,200000000
0x782056b8a35a1ab3d595128003583925496c7808,300000000
0xe6893f6db6d57d3ddf849f021c23debae67cbaf0,300000000
0x3ac836bf4ba138d785524aca4d572cf9ab2bdb0c,200000000
0x5d4d3c792e7bc9426a60345a5f9490439b35d6f2,300000000
0x85171001c4717440fd34fcaf79a8fea9a8966112,300000000
0xb9cb8297f5ecd94dce38a2b592d17ef8af45c082,300000000
0x0f55d48de052d4b35e8ee421b0de7949b677418a,300000000
0x12c42e736b40b3875040f42e786696b6e1cf7b24,300000000
0x1b3406224ac4bb791331899c4d62439cac3d1d65,300000000
0x2e7f75e0c94818d8971a3f4e7647d95cf343b17c,300000000
0xe7bba14cd6ec23fdf5e6bcf95b0e70f649d0a869,300000000
0xd2e6f36720cf7d97ccd2f08d3e2d251b9783f91d,300000000
0x5482936e0bf65e6b13cdadec07697cba659976c2,300000000
0x89f2bc4e04496d55febac88a81e50c410d6eabd7,300000000
0x12316653c0f03f900a8e9f27febb51d83a65c6a7,300000000
0xab1c967ea989c906427f5f13c93e1aa508840943,300000000
0x2edc75935f0d07e22425206dffa0bcf792e4ad6e,300000000
0xc5dc7a7f2c665dd2fb1f4d83b0279d0737010df2,300000000
0xc249dc94d357d85e700245c1de9a33362672c1f1,300000000
0x48050c6f6d36ab2adcdbac128cda5548d88645f4,300000000
0x772ad9fa8add16f23af33b64d1f46a03c2e5b884,300000000
0xc986923c60d6ae4f90765454ed2aba47ce5ab2c1,300000000
0xca056085df1dec2319a45c9471ee881dff4ba6e3,300000000
0x1079f8fbed658ca2d1eb7fe6c0fc23fe7fcfb49f,300000000
0x3b1792d70b870bdfe8ebb2267d632f15daa58f07,300000000
0xab7714c19a9f74119aeb6f75a4ae2d5bb4529d10,300000000
0xbc087dffb592f2a42e4ca1b1d0f8f22278c33b29,300000000
0xc8e1335dc0583dc4ddc20cb49b1155e553782d0f,300000000
0xbd9bd297389c8501891aa25ea2962e2e074e86b5,300000000
0x9adc599f69931bf89668e21f7bf4ad06c6e882f0,300000000
0xfdddbebda6af53bdac5d95d487c25ee8acaad814,300000000
